Date,Open,High,Low,Close,Adj Close,Volume
2000-10-24,80.212311,81.583969,80.152672,81.524330,34.659138,7289783
2000-10-25,81.106873,83.373093,80.749046,83.313454,35.419746,8784860
2000-10-26,82.478531,83.492363,81.822517,82.717079,35.166214,7308752
2000-10-27,82.001434,83.969467,81.703247,83.969467,35.698647,8859478
2000-10-30,83.611641,85.877861,83.373093,84.625481,35.977543,9319130
2000-10-31,84.625481,85.877861,83.432732,85.818222,36.484623,9245770
2000-11-01,85.877861,86.772423,84.744751,85.639313,36.408566,9592344
2000-11-02,85.102577,85.221848,83.850189,85.042938,36.155029,6716108
2000-11-03,83.969467,84.327293,82.359253,83.850189,35.647942,7382636
2000-11-06,82.776718,86.354965,82.776718,85.877861,36.509991,7855808
2000-11-07,85.400764,86.116409,82.836357,82.895988,35.242275,6823004
2000-11-08,84.923660,87.488075,84.923660,86.653152,36.839600,13156382
2000-11-09,86.354965,86.772423,83.969467,86.295326,36.687454,8816405
2000-11-10,85.818222,88.501907,85.758591,87.309158,37.118473,6993409
2000-11-13,86.116409,86.772423,84.208015,85.281487,36.256439,9573270
2000-11-14,84.625481,87.547707,84.267654,86.891701,36.941002,7472659
2000-11-15,86.593513,87.965172,86.235687,87.428436,37.169201,6569598
2000-11-16,87.368797,88.144081,85.460403,86.056778,36.586040,4705730
2000-11-17,85.520035,86.772423,83.373093,84.446564,35.901482,7561530
2000-11-20,84.029106,86.951340,83.969467,86.235687,36.662094,6451278
2000-11-21,86.772423,87.965172,86.593513,87.786263,37.321316,5677226
2000-11-22,86.474236,87.607346,84.685112,86.533875,36.788879,7052621
2000-11-24,85.758591,87.189888,85.042938,85.341125,36.281776,2103126
2000-11-27,85.698952,88.084450,84.983299,87.428436,37.169201,5621891
2000-11-28,87.726624,88.680824,87.130249,88.382637,37.574856,5366074
2000-11-29,88.740456,90.827766,88.740456,90.529579,38.487617,8727744
2000-11-30,91.364502,92.259064,88.024811,88.442268,37.600197,9563524
2000-12-01,87.309158,87.845894,85.042938,86.474236,36.763519,7942582
2000-12-04,84.446564,88.680824,84.446564,87.726624,37.295971,6431681
2000-12-05,88.263359,88.263359,84.386925,85.877861,36.509991,8278571
2000-12-06,85.042938,86.354965,84.446564,85.460403,36.470284,6040882
2000-12-07,86.354965,87.249519,85.281487,86.891701,37.081093,4519605
2000-12-08,85.877861,87.070610,84.625481,85.460403,36.470284,7013006
2000-12-11,85.877861,87.189888,85.698952,86.474236,36.902950,5117698
2000-12-12,86.533875,87.368797,86.354965,87.189888,37.208347,6351299
2000-12-13,86.712784,88.024811,86.653152,87.786263,37.462852,7702905
2000-12-14,87.130249,87.547707,86.533875,86.832062,37.055649,3764521
2000-12-15,86.832062,87.786263,85.758591,86.235687,36.801144,11178387
2000-12-18,85.877861,86.295326,84.744751,85.221848,36.368477,5236122
2000-12-19,84.088737,88.084450,84.088737,87.309158,37.259243,5295230
2000-12-20,88.740456,90.768127,88.203720,89.098282,38.022751,10115191
2000-12-21,88.740456,89.336830,86.832062,88.263359,37.666424,7699970
2000-12-22,88.621185,88.621185,86.116409,86.354965,36.852036,5113611
2000-12-26,86.712784,88.979012,86.295326,88.442268,37.742802,3810842
2000-12-27,88.501907,90.350670,88.382637,88.442268,37.742802,5269658
2000-12-28,89.336830,90.410301,89.157921,90.410301,38.582649,3281917
2000-12-29,90.648857,91.543419,89.157921,89.336830,38.124550,3916481
2001-01-02,89.098282,90.887405,88.263359,88.740456,37.870052,6332959
2001-01-03,88.561546,88.740456,84.088737,85.042938,36.292126,10308128
2001-01-04,84.386925,84.506203,79.914124,81.106873,34.612392,19205543
2001-01-05,81.106873,81.882156,79.317749,79.496658,33.925243,9799324
2001-01-08,80.152672,80.629768,78.900284,79.675575,34.001606,5143165
2001-01-09,80.093033,81.106873,79.258110,80.152672,34.205196,6389761
2001-01-10,80.212311,80.927956,78.303909,79.377388,33.874359,6469199
2001-01-11,79.675575,79.794846,77.170799,77.886452,33.238083,6979575
2001-01-12,78.125000,79.496658,77.290077,77.707535,33.161724,5280453
2001-01-16,77.647903,80.570137,76.812981,79.496658,33.925243,5764943
2001-01-17,79.198471,79.496658,77.290077,77.528625,33.085373,6769032
2001-01-18,77.767174,80.152672,77.647903,79.079201,33.747089,5440378
2001-01-19,78.363548,79.854485,78.363548,78.661736,33.568939,5638659
2001-01-22,79.794846,79.794846,78.363548,78.542465,33.518055,4609418
2001-01-23,77.170799,77.170799,74.964218,75.918419,32.398220,11981679
2001-01-24,76.097328,76.335876,75.023857,75.322044,32.143730,8815776
2001-01-25,75.918419,78.244278,75.799141,78.125000,33.339882,7649562
2001-01-26,78.959923,80.152672,78.184639,78.482826,33.492599,5546330
2001-01-29,78.530533,79.627861,76.145035,76.631676,32.702621,4289988
2001-01-30,77.185112,77.767174,76.345421,77.290077,32.983585,3846579
2001-01-31,77.099236,79.198471,76.145035,78.416031,33.464092,6249958
2001-02-01,78.959923,80.610687,78.416031,80.610687,34.400665,5279300
2001-02-02,80.629768,81.412216,79.723282,80.124046,34.192989,4449808
2001-02-05,80.124046,81.631676,80.124046,80.610687,34.400665,3141380
2001-02-06,80.620232,80.992363,80.152672,80.496185,34.351788,3771123
2001-02-07,80.505722,80.887405,77.862595,78.101143,33.329700,8175238
2001-02-08,77.146950,80.152672,76.106873,79.169846,33.785789,10485135
2001-02-09,79.103050,79.169846,78.301529,78.931297,33.683983,4109208
2001-02-12,79.169846,79.465652,78.291985,79.179390,33.789864,3992146
2001-02-13,78.482826,78.940842,75.887405,77.051529,32.881790,6080077
2001-02-14,76.622139,77.032440,75.973282,75.982826,32.425720,3941004
2001-02-15,74.427483,74.666031,72.900764,74.522903,31.802700,8212338
2001-02-16,73.950378,74.618324,73.358780,73.750000,31.472864,6039414
2001-02-20,73.769081,74.828247,73.520988,74.332062,31.721233,4544233
2001-02-21,75.085876,75.954201,74.885498,75.104965,32.051086,4478838
2001-02-22,75.104965,75.295799,73.091606,74.141220,31.639816,5436081
2001-02-23,73.520988,74.360687,73.187019,73.549622,31.387352,5378336
2001-02-26,73.568703,75.858780,73.187019,75.696564,32.303558,4406840
2001-02-27,74.427483,76.326340,74.427483,76.250000,32.539742,4327716
2001-02-28,76.250000,77.690842,76.097328,76.526718,32.657825,6623465
2001-03-01,76.812981,77.318703,76.011452,76.097328,32.474586,4790513
2001-03-02,75.811066,76.717560,75.811066,76.479012,32.637459,3650184
2001-03-05,75.858780,76.240456,74.618324,75.887405,32.384991,3533961
2001-03-06,75.286263,75.295799,73.263359,73.902672,31.538002,5640965
2001-03-07,72.624046,72.624046,69.656487,70.992363,30.429628,8447404
2001-03-08,72.089699,72.099236,70.229012,71.364502,30.589130,8119904
2001-03-09,72.232826,72.767174,71.650764,72.223282,30.957228,5265886
2001-03-12,72.041985,72.261452,70.181297,70.753815,30.327366,5265781
2001-03-13,69.751907,70.276718,67.938934,69.589699,29.828394,9136254
2001-03-14,68.702293,69.389313,67.862595,68.635498,29.419378,5866599
2001-03-15,68.635498,70.658394,68.215652,70.658394,30.286463,7885362
2001-03-16,69.856873,70.133591,67.452293,68.177483,29.223074,10012068
2001-03-19,68.129768,69.561066,67.929390,68.769081,29.476664,4925705
2001-03-20,69.169846,69.217560,66.841606,67.032440,28.732267,5551256
2001-03-21,66.364502,66.650764,64.427483,64.847328,27.795660,6039100
2001-03-22,64.408394,66.984734,62.977100,66.517174,28.511410,7780562
2001-03-23,65.696564,67.414124,64.599236,65.820610,28.212837,8962391
2001-03-26,66.793892,68.606873,66.364502,68.206108,29.235340,5607953
