Date,Open,High,Low,Close,Adj Close,Volume
2000-10-24,45.437500,46.000000,44.781250,45.031250,24.093279,2279400
2000-10-25,44.625000,45.093750,44.531250,45.062500,24.109997,2882400
2000-10-26,44.968750,46.562500,44.906250,46.093750,24.661755,2265000
2000-10-27,46.156250,46.750000,45.312500,46.750000,25.012869,2140800
2000-10-30,46.625000,47.875000,46.031250,47.500000,25.414143,2955200
2000-10-31,47.125000,48.375000,46.281250,48.312500,25.848862,4168000
2000-11-01,48.125000,48.968750,47.406250,47.562500,25.447586,2673200
2000-11-02,47.593750,47.968750,47.218750,47.468750,25.397419,2785800
2000-11-03,47.343750,47.531250,46.906250,47.437500,25.380711,2503000
2000-11-06,47.375000,49.125000,47.125000,48.687500,26.049490,3368000
2000-11-07,49.125000,49.125000,48.000000,48.468750,25.932465,1812200
2000-11-08,48.781250,49.875000,47.875000,48.656250,26.032797,2876400
2000-11-09,48.187500,49.250000,47.562500,48.687500,26.049490,2205800
2000-11-10,48.812500,49.218750,47.312500,47.500000,25.414143,1960000
2000-11-13,47.062500,47.875000,47.031250,47.406250,25.363985,2245400
2000-11-14,47.031250,47.718750,46.375000,47.500000,25.414143,2655000
2000-11-15,47.031250,48.343750,47.031250,47.687500,25.514462,2950600
2000-11-16,48.625000,48.687500,46.843750,47.656250,25.497746,3067600
2000-11-17,48.000000,48.500000,47.593750,48.000000,25.681662,3314400
2000-11-20,48.218750,48.343750,47.125000,47.312500,25.313820,3055400
2000-11-21,47.125000,47.937500,47.125000,47.843750,25.755934,2340400
2000-11-22,47.531250,48.500000,47.531250,47.906250,25.789572,2156600
2000-11-24,47.906250,48.031250,47.562500,47.906250,25.789572,990800
2000-11-27,48.031250,50.000000,47.562500,49.625000,26.714840,4653800
2000-11-28,49.250000,50.625000,49.062500,49.437500,26.613901,3735800
2000-11-29,49.562500,50.062500,49.531250,50.062500,26.950356,2641200
2000-11-30,50.062500,50.125000,49.187500,49.937500,26.883072,2936400
2000-12-01,49.625000,50.156250,49.625000,49.812500,26.815775,2528600
2000-12-04,49.937500,53.312500,49.718750,52.500000,28.262548,12211000
2000-12-05,53.625000,59.500000,53.625000,58.312500,31.391634,29116000
2000-12-06,57.718750,58.375000,57.281250,57.562500,30.987877,12515200
2000-12-07,57.156250,57.406250,56.250000,57.343750,30.870131,7502400
2000-12-08,57.437500,58.593750,56.781250,58.468750,31.475748,6358600
2000-12-11,57.906250,58.156250,57.250000,57.625000,31.021517,3296600
2000-12-12,57.187500,57.375000,56.812500,56.937500,30.651405,4116400
2000-12-13,57.000000,57.500000,56.250000,56.906250,30.634586,2852600
2000-12-14,56.531250,57.187500,55.093750,55.500000,29.877556,4081200
2000-12-15,56.625000,56.875000,55.625000,56.093750,30.197189,5946400
2000-12-18,56.937500,57.468750,56.562500,57.312500,30.853285,4021800
2000-12-19,57.312500,58.000000,56.312500,56.875000,30.617773,4642000
2000-12-20,55.125000,56.843750,55.125000,56.468750,30.399055,3838800
2000-12-21,55.750000,56.968750,54.750000,56.343750,30.331770,4810600
2000-12-22,56.218750,56.718750,55.437500,56.375000,30.348618,3660000
2000-12-26,56.687500,57.500000,56.093750,57.500000,30.954231,1999600
2000-12-27,57.937500,59.687500,57.187500,59.593750,32.081364,2565600
2000-12-28,59.250000,61.468750,58.125000,60.968750,32.821583,4287200
2000-12-29,60.968750,61.468750,59.812500,60.250000,32.434639,2754200
2001-01-02,59.062500,60.750000,58.750000,59.593750,32.081364,4651200
2001-01-03,59.000000,59.937500,58.187500,58.906250,31.711256,4754400
2001-01-04,58.937500,59.750000,57.781250,59.500000,32.030895,4060400
2001-01-05,58.500000,58.500000,55.281250,57.281250,30.836464,8367000
2001-01-08,56.500000,57.687500,54.781250,57.625000,31.021517,5486600
2001-01-09,57.468750,57.593750,56.062500,56.718750,30.533648,3962800
2001-01-10,55.312500,56.250000,54.500000,56.156250,30.230843,4344400
2001-01-11,56.187500,56.968750,54.781250,56.062500,30.180378,4190600
2001-01-12,56.062500,56.093750,54.250000,54.843750,29.524273,3655800
2001-01-16,55.312500,56.750000,55.031250,56.750000,30.550465,4247400
2001-01-17,53.250000,55.000000,52.937500,55.000000,29.608398,11552200
2001-01-18,55.000000,55.000000,53.875000,54.500000,29.339231,5365800
2001-01-19,54.468750,54.468750,53.093750,53.375000,28.733582,4061600
2001-01-22,53.281250,54.500000,52.718750,54.437500,29.305576,4052400
2001-01-23,54.437500,55.843750,54.218750,55.500000,29.877556,3528800
2001-01-24,54.750000,55.312500,52.875000,53.562500,28.834530,3703000
2001-01-25,53.500000,54.906250,52.031250,54.750000,29.473814,4224000
2001-01-26,54.781250,55.281250,53.437500,53.656250,28.885000,2956000
2001-01-29,53.654999,53.900002,52.935001,53.645000,28.878963,3075400
2001-01-30,53.375000,56.000000,53.224998,55.700001,29.985218,4625200
2001-01-31,55.705002,56.450001,55.205002,55.325001,29.783344,4077800
2001-02-01,55.450001,56.744999,54.755001,55.775002,30.025606,3784600
2001-02-02,55.400002,55.849998,53.799999,54.365002,29.266548,3324200
2001-02-05,54.150002,55.820000,54.150002,54.884998,29.546476,3290600
2001-02-06,55.549999,56.625000,55.110001,55.830002,30.055202,3080600
2001-02-07,55.549999,57.075001,55.549999,55.939999,30.114426,2803600
2001-02-08,56.435001,56.474998,55.595001,56.025002,30.160196,2102400
2001-02-09,56.150002,56.154999,55.220001,55.330002,29.786028,1741800
2001-02-12,55.240002,56.240002,55.189999,56.240002,30.275908,2721800
2001-02-13,56.240002,57.700001,56.099998,57.070000,30.722742,3377200
2001-02-14,57.070000,57.070000,54.505001,55.485001,29.869486,4208000
2001-02-15,55.424999,57.450001,55.025002,57.375000,30.886932,2804200
2001-02-16,57.375000,57.474998,55.735001,56.610001,30.475111,3509600
2001-02-20,56.615002,57.369999,56.575001,56.919998,30.641993,3459400
2001-02-21,56.500000,57.119999,55.625000,55.630001,30.106228,3193800
2001-02-22,56.174999,56.250000,54.314999,55.125000,29.832924,4349600
